student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,dropout
217359,FEMALE,COMMERCE,Yes,nan,N,24.0,4.7436135304573295,,20970,3.0,7.9,37,3,2,NA,0
202542,Other,BIO,,Postgraduate,,18.0,5.159431726516267,81.98057414275463,23754,4.0,11.7,57,1,4,No,0
206073,Male,CS,Nope,nan,Yes,23.0,,62.18860325617794,54070,2.0,15.6,36,2,0,NA,0
214874,Female,nan,Yes,Secondary,nan,21.0,6.449833350160564,87.35451685497907,45860,3.0,21.9,20,2,8,No,0
213619,FEMALE,ECE,No,nan,Yes,24.0,4.626960375507839,49.973763040090766,67331,3.0,24.7,1,3,2,N,1
205218,Other,,Y,NA,nan,,4.7378387165960785,,32416,6.0,10.7,57,2,0,No,1
213600,M,COMMERCE,nan,nan,Y,23.0,4.3604672855247735,71.80625823755301,65789,3.0,5.6,2,0,2,Yes,0
216705,Other,CS,N,Secondary,nan,19.0,6.843891083952772,95.09783493041533,60793,3.0,16.6,37,1,3,Y,0
200237,FEMALE,ME,N,,nan,22.0,5.0448539063542395,56.96530734217076,69609,3.0,5.9,18,1,2,No,0
204271,Other,COMMERCE,No,None,Y,25.0,5.963727954802803,82.5972218730066,81951,6.0,11.7,16,3,5,No,0
205875,FEMALE,ECE,Nope,NA,N,20.0,5.277801954478772,81.86423157765593,52103,4.0,20.9,2,0,6,NA,0
206657,M,nan,N,NA,-,21.0,6.6664123382321065,82.4109404386088,40264,5.0,12.5,22,3,1,No,1
200100,M,COMMERCE,Yes,None,,21.0,6.5060256798676965,73.53823112611279,34582,,15.2,29,4,1,,1
214238,Other,ME,Y,Postgraduate,Yes,,5.3597126352590045,64.19729115100205,36954,2.0,5.3,13,2,7,No,1
217547,Other,,Yes,Primary,Y,23.0,6.977928689064408,73.84531402826414,4970,6.0,19.4,17,2,8,,0
216518,M,COMMERCE,nan,Primary,nan,17.0,,67.17508433762913,66542,4.0,14.6,14,0,1,No,0
213078,FEMALE,ECE,nan,nan,nan,26.0,6.204140618664826,82.03968637365297,53128,2.0,13.3,35,2,5,Yes,0
205362,Female,ARTS,Nope,Postgraduate,Yes,24.0,5.0249379575059585,61.91514137980269,72374,2.0,17.4,2,3,9,No,0
204766,FEMALE,ARTS,No,None,Yes,20.0,6.033027991678565,81.57537311450098,30640,2.0,18.4,45,3,6,No,0
207503,Male,CS,nan,NA,-,,4.072159462578268,89.46635562593724,45939,3.0,9.0,14,3,2,No,1
216078,FEMALE,,Yes,NA,N,21.0,6.022919447802829,61.27845122958936,9833,2.0,9.2,44,4,2,No,0
208793,,BIO,nan,Postgraduate,,21.0,5.035791929646135,92.56633921011407,68535,2.0,16.4,41,1,7,N,0
218779,FEMALE,ARTS,Y,Secondary,N,16.0,4.8178731469185685,69.5811236930219,35886,6.0,14.5,52,4,5,Yes,1
201308,NA,COMMERCE,nan,Postgraduate,Yes,25.0,4.285259592657006,63.873258062908036,43689,3.0,12.7,18,2,4,No,0
201582,NA,ME,,None,No,24.0,4.80900001879223,48.06205417967758,19141,5.0,14.3,7,0,3,No,1
218686,FEMALE,CIVIL,,Postgraduate,Yes,19.0,,87.03320608479945,69869,3.0,18.2,24,2,1,No,0
202431,Female,CS,Nope,nan,Yes,16.0,5.293307167020695,67.28001789955717,66840,3.0,17.5,56,2,3,NA,0
201044,M,ARTS,N,None,-,23.0,5.064173795890056,59.19542353752485,76682,3.0,11.5,33,4,4,nan,0
218186,Other,CS,Yes,Graduate,-,23.0,5.753546462422565,65.23966263961115,43808,4.0,19.6,51,0,1,No,1
209749,Other,ECE,Nope,Secondary,No,25.0,4.468038421526617,86.11649762919775,95128,5.0,9.0,37,0,9,Yes,1
205009,M,CS,N,Graduate,No,18.0,6.12552544822278,,46021,5.0,6.0,41,3,0,NA,0
218851,Female,BIO,N,Primary,-,20.0,5.656880772490776,75.01913924098423,48835,2.0,21.4,25,3,6,,0
201487,,CIVIL,nan,None,-,22.0,6.614553966081979,71.01157844405996,29776,4.0,12.4,34,1,6,No,0
207633,NA,CS,No,,-,23.0,6.049750810476194,82.40773094941802,68204,3.0,5.1,53,1,1,N,0
208966,Female,,nan,NA,-,26.0,6.309850679245266,76.17533025985891,59520,4.0,13.8,51,3,5,Y,0
210931,Male,ARTS,No,Graduate,nan,17.0,6.532530766483373,81.16180560069867,47974,2.0,20.5,55,2,2,No,0
216893,Other,CS,nan,Graduate,Yes,22.0,6.442278333075215,79.26897000055934,49705,3.0,18.3,58,0,4,Yes,0
210307,Female,BIO,Yes,Primary,Yes,23.0,5.44974550597564,91.27011874521645,86349,6.0,10.8,53,0,7,No,0
205795,M,nan,Nope,Postgraduate,Yes,18.0,6.016630760786099,86.93255386901893,71809,5.0,5.7,22,2,7,N,0
205491,Male,ARTS,Yes,None,Yes,17.0,6.430501655511813,71.58395535167939,76528,2.0,12.0,21,0,2,,0
217342,NA,CIVIL,No,Graduate,Y,25.0,5.5607536737743555,91.29988446296913,61090,4.0,8.3,24,2,2,No,0
200618,Female,BIO,No,Graduate,-,26.0,,67.97947413333341,72240,6.0,15.1,18,4,1,No,1
203799,NA,,No,Postgraduate,Yes,21.0,5.502959703413136,81.13586403785601,59883,3.0,8.7,34,0,3,No,0
211797,M,nan,N,nan,N,24.0,4.691314672863021,74.7952181653891,40851,2.0,7.8,23,1,9,No,0
217972,FEMALE,ARTS,nan,Secondary,No,19.0,5.5013761831003904,64.31211981484125,39165,6.0,17.6,2,0,1,No,0
211588,NA,ARTS,nan,Primary,-,18.0,4.371002569723601,63.368132785760395,88695,3.0,20.5,51,4,4,Yes,0
201600,Other,ARTS,Y,Graduate,-,22.0,4.689207114707275,90.58257818876565,35028,6.0,20.9,8,4,4,nan,0
217131,FEMALE,ECE,Nope,NA,,20.0,4.531534069800976,86.74724086063382,505920,5.0,20.7,23,1,8,N,1
201849,NA,ME,Yes,Graduate,N,19.0,4.700013594924261,80.24860703069443,45259,5.0,5.0,35,1,3,Yes,0
209807,Male,CIVIL,No,Graduate,Yes,26.0,5.396125095025775,78.35277535217136,46640,2.0,22.7,17,3,6,N,0
201752,M,BIO,nan,Graduate,Yes,,6.80951112962225,64.72058356964273,59506,3.0,6.8,26,4,8,No,0
215137,FEMALE,ARTS,nan,Graduate,N,26.0,5.279882095924177,83.39534079275164,90556,5.0,,41,3,2,Yes,0
202040,M,ARTS,,None,No,26.0,6.351803558118823,80.90613524565374,66857,5.0,10.7,49,2,4,NA,0
202083,Female,nan,Nope,Primary,Y,16.0,6.635226344489011,67.73935425130975,76042,4.0,24.3,35,1,6,Yes,0
207965,Other,,Y,Primary,N,23.0,5.046194205319223,89.16164894070572,59934,5.0,17.2,6,4,5,Yes,1
215631,Female,nan,nan,Secondary,nan,18.0,4.620859413176011,66.24019150446722,72699,4.0,5.5,49,3,8,Yes,0
200546,Male,BIO,N,nan,nan,21.0,4.341804598895536,74.70223395662356,23872,4.0,15.4,17,1,3,No,0
206199,Other,nan,N,Graduate,Yes,20.0,5.745350017005524,76.52826576804473,52281,5.0,23.6,2,1,4,No,1
217845,NA,COMMERCE,Yes,Primary,Y,16.0,6.357818966417358,69.8461402162211,68025,3.0,17.6,57,1,8,Yes,0
218866,Other,ME,Yes,Primary,-,23.0,6.967839645414173,60.02443838507361,26147,2.0,,49,3,1,No,0
201356,FEMALE,ECE,N,Primary,nan,18.0,5.26171723816625,56.16244567514511,42838,2.0,12.9,19,3,4,Yes,0
205147,M,nan,Yes,None,Y,23.0,6.957399090548189,59.15999917432038,31018,6.0,13.5,6,1,9,No,0
217843,,ECE,Nope,None,,25.0,4.685837758451756,80.72723388269435,57884,5.0,8.2,25,0,5,Yes,0
208867,FEMALE,CIVIL,Yes,NA,Y,25.0,4.777216457619903,69.39007330573205,62297,2.0,8.9,21,1,9,No,1
210737,Other,ME,N,nan,nan,21.0,5.3231108637752484,75.24244976358892,25485,3.0,10.4,23,4,1,NA,0
215619,M,ECE,Yes,Secondary,No,23.0,6.794096351225638,94.89152031957592,21569,5.0,9.7,50,1,6,NA,0
218844,M,COMMERCE,Y,Primary,Yes,18.0,6.007407575329151,89.96665399126275,48302,2.0,,20,3,8,No,0
212191,Other,COMMERCE,Y,Primary,nan,20.0,6.565941405728428,97.32633370954673,54225,5.0,5.4,41,0,3,No,0
210694,Female,CIVIL,Yes,Graduate,nan,21.0,4.976093011230478,78.43803619629846,54215,5.0,23.1,39,2,5,N,0
206014,FEMALE,nan,N,NA,No,18.0,4.868036154533791,74.30040158231304,46812,6.0,24.1,21,3,3,No,0
207169,,COMMERCE,Yes,Graduate,-,18.0,5.130899478202924,,38111,6.0,23.8,17,2,1,No,0
200175,Male,nan,nan,Postgraduate,Y,25.0,6.001548439121965,75.07640862572094,66470,2.0,10.3,25,3,0,No,0
211548,Female,nan,nan,Postgraduate,-,21.0,6.681450299103227,80.50788409134351,62743,5.0,15.8,29,1,9,No,0
202208,FEMALE,CS,Y,None,,24.0,5.494854111939241,60.72823525159731,54202,,8.6,17,3,8,No,0
219161,M,CS,nan,Graduate,-,26.0,4.2699736956132455,78.40393873263571,67118,4.0,14.7,23,1,5,No,0
218301,FEMALE,nan,nan,nan,Y,25.0,6.464888317873839,79.48119603075901,42415,3.0,5.6,35,1,9,Yes,0
203787,Other,nan,Nope,Postgraduate,N,18.0,6.357106191221735,64.67750418853971,67365,3.0,20.8,25,2,0,N,0
212546,Female,ECE,Y,None,Yes,24.0,6.936651179642294,74.74317072826732,24580,3.0,18.9,17,3,7,No,0
210417,Male,BIO,Yes,Primary,No,24.0,,76.369053876373,40001,5.0,,16,0,1,No,0
216445,M,CIVIL,N,nan,nan,22.0,5.775234823461786,59.58886374502598,44605,6.0,13.3,58,3,3,,0
215729,Other,BIO,Nope,None,Yes,22.0,4.463578024644686,66.54507474378683,62758,6.0,24.7,10,4,3,No,0
209318,Male,COMMERCE,Y,None,nan,20.0,5.843428009059216,60.98177178538576,9628,5.0,19.7,57,4,5,Yes,1
216699,NA,BIO,Nope,nan,N,18.0,4.625014310148433,80.3744099142686,39885,2.0,20.4,24,2,8,Yes,0
202300,M,BIO,Nope,nan,-,23.0,5.49400963983147,82.41085499873932,31847,2.0,19.1,16,4,1,Y,0
217657,Male,ARTS,,NA,Y,20.0,6.5492031094825895,69.1269207475107,90700,6.0,17.1,12,2,2,Y,0
202441,Female,ARTS,Nope,Primary,No,24.0,5.22383547950475,66.74628886044977,56217,6.0,22.5,5,3,8,Yes,0
217145,NA,CS,No,None,nan,19.0,4.765193363824687,73.12480634221849,68051,6.0,23.6,44,0,0,No,1
201322,FEMALE,COMMERCE,N,Secondary,N,23.0,5.812485308996882,,39326,5.0,,26,1,7,No,0
201603,NA,BIO,Y,Postgraduate,Y,20.0,5.907351181117691,69.50496847073246,60870,2.0,13.2,59,2,9,No,0
212402,Female,CIVIL,nan,Secondary,nan,18.0,5.819244956759709,88.06184003130032,18758,2.0,19.7,10,2,8,Yes,1
209945,M,ARTS,N,Graduate,,24.0,5.737420312091007,86.32514204841166,49320,5.0,12.4,34,0,2,No,0
208014,M,ARTS,Y,nan,N,25.0,5.086780913375025,71.59582732123134,85631,4.0,5.9,28,3,3,,0
210944,NA,CS,N,Primary,nan,16.0,,71.92042818319707,58683,2.0,5.2,28,2,0,No,0
204065,M,ME,,Graduate,-,26.0,6.075087388307215,68.18425076041873,23053,6.0,16.7,4,1,0,Yes,0
201294,,COMMERCE,No,Graduate,Yes,20.0,4.36073910306635,68.10726148881731,68430,5.0,12.7,24,1,2,Yes,0
202000,Male,ECE,No,Postgraduate,N,23.0,6.668287728477919,100.0,70727,4.0,17.5,47,3,3,Yes,0
217403,FEMALE,ARTS,No,NA,nan,24.0,5.27151419919339,75.23824693631337,68919,5.0,16.3,23,1,4,No,0
202063,Male,ME,Yes,Graduate,-,19.0,6.838350485526285,70.87215830458163,59197,6.0,24.7,22,2,4,No,1
212263,M,ME,Yes,Graduate,No,17.0,6.684222805415797,76.11143408443844,69854,2.0,19.5,45,1,7,Yes,0
201507,FEMALE,CS,N,,nan,,4.777743916542291,,55107,3.0,11.3,21,4,8,Yes,1
215109,Male,BIO,Yes,Graduate,nan,21.0,4.511135971335737,76.20295896176033,28030,5.0,11.0,51,0,8,,0
201559,Female,COMMERCE,Y,Postgraduate,nan,23.0,5.741322739782991,74.06256108884176,54743,2.0,6.2,46,2,9,No,1
215496,FEMALE,CIVIL,Nope,Primary,Y,23.0,5.173440125270066,77.12877258907957,71344,5.0,18.7,26,1,3,No,0
205577,NA,ECE,Nope,NA,-,24.0,5.356633126383061,61.47743729128703,70528,,15.3,28,0,3,,0
218791,Other,ARTS,Nope,Postgraduate,Y,24.0,6.373062717047813,69.25894852637794,45312,2.0,6.4,47,0,7,No,1
213375,Female,,Yes,nan,Y,,5.7535459757673975,45.19215356046132,72555,6.0,18.7,20,4,4,No,1
210688,Male,CIVIL,Nope,NA,nan,20.0,6.110225273995534,69.86663863941234,55079,5.0,13.9,13,4,2,Yes,0
213895,FEMALE,CS,N,Graduate,Y,16.0,6.43037133799878,74.24723432292973,49751,2.0,16.9,2,1,7,No,0
213228,Other,ECE,Nope,Graduate,-,23.0,4.657905857264926,81.13041691813095,72637,3.0,16.0,42,0,0,No,0
218325,FEMALE,ARTS,N,nan,Yes,20.0,4.052159693003827,55.90991896106209,56768,2.0,7.7,8,2,3,N,1
205611,Male,BIO,Nope,NA,-,19.0,6.062026255307428,70.96036196177232,57450,2.0,,5,2,8,No,0
214538,Female,ARTS,N,Secondary,N,23.0,5.931867066268341,79.48627188536172,65618,3.0,5.7,22,3,0,No,0
205335,Male,ARTS,Nope,Secondary,nan,26.0,,77.52541046087285,5979,6.0,9.2,51,1,4,No,1
209546,Other,nan,Y,Graduate,No,22.0,4.500114381221304,57.165649801750234,76559,5.0,16.6,53,2,4,No,0
202814,M,nan,Y,nan,-,20.0,6.780650820490543,100.0,75518,3.0,19.2,28,1,9,N,1
204141,FEMALE,COMMERCE,Nope,nan,No,,6.834954086456609,56.36732420857399,46638,6.0,,52,4,7,Yes,0
207938,Female,COMMERCE,Nope,NA,Yes,26.0,5.340649117410008,82.71035844145501,16144,5.0,23.3,18,4,8,No,0
216576,Female,,N,None,No,17.0,4.651379803016424,,87786,6.0,18.5,40,0,3,Yes,1
203549,NA,,Y,Graduate,Y,22.0,,,54239,2.0,23.5,59,2,1,No,0
212915,,COMMERCE,Nope,NA,-,,5.741666057717717,86.64931899824145,37295,5.0,8.0,49,4,8,Yes,0
206016,Female,COMMERCE,No,nan,Y,20.0,6.689639338136514,56.063004944815944,81493,3.0,23.2,12,0,9,No,0
206906,NA,COMMERCE,,Postgraduate,Yes,25.0,5.6433440913617465,78.69117359621016,49556,3.0,21.8,14,2,6,Yes,0
214944,Male,CS,Y,Postgraduate,-,16.0,5.06299463797674,61.90618686599701,75437,5.0,15.9,11,3,8,Yes,0
212224,Male,CS,N,,nan,26.0,5.66419046997661,81.50856171829311,26405,3.0,16.1,12,2,6,No,0
206720,M,nan,N,Primary,-,17.0,5.849310343633662,75.94003472350104,2914,2.0,18.7,34,4,1,N,1
201235,Other,ECE,N,Postgraduate,nan,,5.455784917341523,76.11779241337301,52122,4.0,8.8,35,1,2,Y,0
219509,Male,BIO,N,Graduate,N,21.0,5.961643363284262,84.0942282988704,65071,3.0,18.9,42,3,8,Yes,0
214543,NA,ECE,N,Primary,nan,17.0,4.9355272858614745,84.6870452501675,33954,5.0,17.5,56,1,4,No,1
210643,Female,ARTS,N,Graduate,nan,18.0,5.43113162590225,85.10867412687853,46052,3.0,10.8,36,1,8,nan,0
219490,Male,,Nope,NA,nan,22.0,4.563360441125401,100.0,65352,5.0,14.9,47,2,1,No,0
212949,FEMALE,ME,Yes,Postgraduate,,22.0,5.176368639479921,57.904483177272006,47010,4.0,15.5,1,2,8,No,1
202251,M,CS,Y,Graduate,nan,19.0,6.1378006303585355,75.63528431295185,12552,2.0,9.7,57,4,8,Yes,0
209217,M,CIVIL,nan,None,N,21.0,5.225931572964097,69.57986390757593,38094,6.0,16.5,55,3,7,No,0
203670,M,CS,,Graduate,Y,22.0,5.569270109661584,71.3118848375591,57906,6.0,9.5,53,3,5,No,1
214580,M,ARTS,nan,None,No,26.0,4.74361918485054,73.06356929320434,34339,4.0,12.6,8,2,2,,0
209793,FEMALE,ARTS,nan,NA,N,17.0,5.397072093303355,45.35041269843546,65306,6.0,15.8,48,1,7,Yes,1
213225,NA,COMMERCE,Y,Graduate,-,23.0,5.039703931772792,76.90252938528589,41361,2.0,14.1,9,3,1,No,0
211838,Other,BIO,Yes,None,-,20.0,6.16020923075112,70.0600150355931,27095,,16.0,33,0,8,,0
208505,Male,nan,N,Graduate,N,19.0,4.719630224515931,55.75729014785688,54611,5.0,13.1,5,4,9,Yes,0
208828,NA,ME,No,Secondary,-,17.0,6.601919125891078,75.614809743618,47605,3.0,23.1,55,1,7,Yes,0
214921,,CS,Y,Graduate,-,22.0,5.655302980449632,100.0,68013,3.0,21.5,41,1,1,Yes,0
209909,Female,ECE,N,,Yes,26.0,4.75277728733648,72.38232373244271,50105,3.0,24.0,8,1,7,No,0
218810,M,CIVIL,N,NA,N,,6.603746139248116,90.71550834678435,44548,6.0,12.4,46,1,4,Yes,0
200947,M,ME,Y,Postgraduate,No,24.0,5.821593618452832,75.61335425212387,79643,3.0,18.0,50,2,5,No,0
211689,M,ARTS,nan,NA,,25.0,5.662845502571795,68.78114211093137,57903,2.0,20.9,14,4,0,N,1
206985,M,ME,No,Secondary,No,24.0,6.009482210030336,93.67569103689445,30758,2.0,13.3,19,3,0,Yes,0
214239,Female,ECE,N,None,-,18.0,6.279983917068374,85.45937746125693,65614,,24.5,22,4,1,No,0
202970,FEMALE,COMMERCE,Yes,Primary,Y,18.0,4.858187245567542,,42403,5.0,17.1,20,0,9,No,1
215518,Female,ARTS,No,Graduate,No,20.0,4.2715463862423855,66.59368347011652,21701,2.0,24.4,14,3,3,Yes,1
215024,Other,COMMERCE,Y,Graduate,nan,16.0,4.664943444514187,79.32850514482088,25822,4.0,18.1,56,2,8,No,1
203885,Male,CS,nan,Graduate,N,21.0,5.891272943982467,61.61435181322547,46037,5.0,19.2,33,2,1,No,1
216863,M,ARTS,N,Postgraduate,N,18.0,6.177485898363212,53.743043118569844,40746,2.0,14.5,18,4,1,No,0
218157,FEMALE,COMMERCE,nan,nan,Y,18.0,6.436347758085003,83.77349300140897,27345,2.0,24.6,4,2,1,No,0
212963,Female,,nan,None,nan,18.0,4.619237833710938,58.25277138867073,50012,,14.8,37,4,9,Yes,0
213823,NA,CIVIL,Nope,nan,N,22.0,6.855898136663044,89.3614418572525,83199,6.0,13.2,21,0,3,Yes,0
211910,Other,COMMERCE,No,Graduate,Yes,23.0,4.054093403490731,,33241,5.0,18.9,36,4,1,No,0
206697,Male,CIVIL,Nope,None,Y,17.0,6.048833723807232,100.0,62930,5.0,19.6,50,2,2,No,0
213151,M,BIO,N,None,-,17.0,5.182202230181629,84.4185097719473,55046,5.0,8.8,46,0,6,Yes,0
217325,Female,CIVIL,No,Graduate,nan,22.0,6.197391659806921,62.798837985885186,55774,6.0,12.2,55,4,8,NA,1
219370,M,ECE,nan,None,Yes,18.0,5.771551819984838,74.54192506266664,42050,5.0,13.6,42,3,1,NA,0
211079,,CS,N,nan,Yes,26.0,4.354221075668441,82.52935426293188,33473,3.0,24.8,40,3,6,No,1
218483,Other,COMMERCE,Y,None,nan,16.0,6.7409720050772295,79.16881924421722,48769,6.0,13.9,22,4,9,Y,0
207131,M,nan,nan,Postgraduate,Y,24.0,5.161160743847745,53.74807127202273,63450,4.0,10.7,37,0,1,N,0
206058,Female,ECE,N,Graduate,nan,23.0,5.4904193049291825,83.0490085734051,68905,6.0,22.6,29,0,1,No,0
201840,FEMALE,CIVIL,Y,nan,Yes,22.0,,83.9163071654155,73738,4.0,21.7,11,3,7,No,0
212210,Other,CIVIL,nan,Postgraduate,nan,18.0,5.472557324080216,77.71123693994143,42673,6.0,12.9,31,2,9,nan,0
201564,Other,CIVIL,Y,Graduate,No,21.0,6.735733446903578,90.07844729668885,34763,5.0,22.0,27,2,3,Yes,0
203673,M,ME,Nope,Postgraduate,-,22.0,6.400974324027694,89.18854952266446,51054,5.0,21.7,52,2,5,N,0
216487,FEMALE,,,,Y,21.0,4.388562609591718,80.13302637884452,41579,4.0,21.9,44,0,5,No,1
204311,M,COMMERCE,Yes,Postgraduate,nan,19.0,4.450107067159228,87.27397371476113,83699,5.0,12.1,9,3,8,Yes,0
204698,Male,ME,N,nan,No,,5.887437056915619,53.75718870096992,10874,3.0,24.3,34,2,8,No,0
210750,Male,nan,nan,Graduate,-,23.0,5.251559632992556,61.20616618717893,43485,3.0,18.7,53,0,4,No,1
203320,Female,ME,N,nan,Yes,,5.45380120449451,59.62970852858609,43998,6.0,8.6,44,2,9,No,1
205192,Male,ECE,Y,None,N,25.0,4.823916681691413,75.20057629926977,77085,5.0,10.8,21,4,3,No,0
210464,FEMALE,,nan,NA,No,23.0,5.978439600537057,66.83574825376668,77890,,12.6,47,0,0,N,0
204468,M,ECE,Y,nan,Y,18.0,,73.87176577103934,47334,,,4,2,8,No,0
212446,NA,ARTS,nan,,Yes,21.0,5.285214908827427,92.39465013852492,67037,2.0,19.1,16,1,8,Yes,0
204773,Male,COMMERCE,No,NA,,25.0,4.197411557531423,64.16405414409368,60064,5.0,17.1,16,2,6,Y,0
206575,,CIVIL,Yes,Graduate,Y,17.0,4.884377004415334,89.66017519876289,49731,4.0,20.4,8,2,5,,0
216961,NA,ARTS,Y,Secondary,No,26.0,5.465344903624204,62.38748146352393,29360,2.0,8.6,51,4,8,No,0
204709,FEMALE,CS,No,None,Yes,16.0,5.670836535256832,69.63902655474546,43880,,15.1,22,1,3,,0
200847,Other,BIO,Yes,nan,N,23.0,6.656385963231427,83.21072610624731,97436,3.0,23.9,47,4,1,No,0
213738,M,ME,,NA,Yes,,6.355521100356609,70.92413660082822,25553,2.0,10.9,20,3,8,Yes,0
200838,M,BIO,N,None,Y,22.0,6.595730298107174,92.85514041196734,69135,4.0,11.0,5,3,8,,0
208740,NA,ME,Yes,NA,Yes,19.0,5.768337705445252,70.31048455920023,42359,6.0,20.0,59,0,1,No,0
211125,NA,BIO,Y,Postgraduate,N,20.0,5.8888936436006745,83.6553561239865,60155,5.0,,41,3,8,No,0
207532,Other,COMMERCE,Nope,NA,Yes,19.0,4.061060003904046,67.93319590238559,47060,2.0,11.7,32,0,5,No,0
217256,FEMALE,,Nope,nan,No,22.0,4.63581512868138,87.19276764845975,76406,4.0,14.1,54,3,7,NA,0
207759,FEMALE,CS,Y,None,Yes,18.0,5.925746424026562,85.10646501630589,59301,3.0,15.5,46,0,0,Y,0
204597,M,CS,Nope,nan,-,16.0,4.229735309390986,71.14512441511272,62006,3.0,,14,3,8,Yes,0
209609,NA,ARTS,Y,None,N,24.0,6.713909551439107,68.88126535449848,45686,6.0,21.5,51,3,6,Yes,0
205785,M,ECE,Y,None,Y,19.0,4.52501757347193,64.88378016309136,66402,5.0,,6,4,6,Yes,1
204706,M,ME,,Postgraduate,N,23.0,6.877880499143445,100.0,53271,4.0,22.5,35,3,0,,0
218816,FEMALE,ME,No,Graduate,Yes,,5.528762014772058,80.96961225074187,63190,5.0,14.1,29,0,8,No,1
219966,Male,ECE,nan,Primary,,18.0,6.1442956193618965,77.8658530471726,37395,4.0,23.9,11,3,1,NA,0
200604,Other,,Yes,Postgraduate,nan,18.0,6.843988634889051,92.92600535570213,49168,4.0,12.5,14,3,2,No,0
215035,M,BIO,nan,None,No,19.0,5.124547440118512,82.25661617338366,23476,5.0,6.5,38,0,7,No,1
210270,M,ME,Y,,Yes,26.0,5.935463438734666,61.6330018733969,41967,3.0,9.5,54,1,9,NA,0
218641,FEMALE,CS,N,Postgraduate,,20.0,6.209618731197425,66.54223603215455,30503,5.0,15.7,37,2,7,NA,0
207225,Female,ECE,nan,Secondary,Yes,21.0,6.916918428716892,71.21133234263121,73394,4.0,13.8,38,3,3,N,0
202311,Male,CS,Yes,Postgraduate,-,16.0,6.70236853411573,61.552769522826964,77357,6.0,18.1,26,1,6,No,1
213075,Male,ECE,,Primary,No,23.0,6.188669963394882,85.11340554733395,38464,4.0,24.6,55,3,4,No,1
212535,Female,nan,No,None,N,25.0,5.803507559589598,77.04418881955074,100408,,18.6,50,1,1,Yes,1
218932,Female,BIO,No,,nan,16.0,6.429390339318691,71.40465210393135,45823,4.0,21.6,27,3,1,Yes,0
214496,Male,COMMERCE,N,,Yes,19.0,6.029889409444579,96.73010281985117,56531,3.0,9.6,1,1,4,No,0
201982,M,ME,N,NA,N,20.0,4.222114538589537,81.11191636102453,42682,2.0,15.1,51,3,7,No,0
212658,FEMALE,nan,Nope,Primary,-,26.0,6.263838227790751,61.167502642622665,70966,4.0,20.0,6,0,1,No,0
208391,,ECE,N,nan,nan,20.0,5.143602868848275,82.57415257162505,41236,5.0,9.5,14,1,9,N,0
208677,Male,ECE,Yes,Secondary,Yes,23.0,6.18587439633999,58.189543168829644,53381,5.0,21.0,48,3,5,No,1
211462,Other,BIO,N,Secondary,-,18.0,5.037317366338924,89.09381081415877,14456,,9.6,9,1,0,Yes,0
212916,FEMALE,ECE,nan,Primary,No,25.0,6.227864758717189,62.742242888597985,40670,3.0,23.2,39,3,9,nan,0
205728,Male,COMMERCE,Nope,NA,Yes,24.0,5.609371434824062,76.18669434472234,33042,,7.8,44,4,2,No,0
202823,NA,CS,N,Secondary,No,24.0,5.625759125473625,47.18299796405685,40073,3.0,14.8,34,1,6,Y,0
204551,FEMALE,COMMERCE,N,Primary,nan,22.0,4.099181783336853,70.52088760915595,52811,4.0,19.3,15,4,3,No,0
205336,Other,CS,Nope,Postgraduate,Y,25.0,5.636750006576015,100.0,58135,4.0,9.4,11,1,9,,0
211437,Male,BIO,No,nan,-,24.0,5.492065043256674,67.46736164311669,8399,6.0,8.3,10,1,0,No,0
204453,FEMALE,ME,Y,Secondary,Y,17.0,,57.16994142440916,51330,3.0,24.1,23,2,3,No,1
208186,Female,ARTS,Nope,Secondary,No,17.0,4.38257809515035,88.47931721186949,59191,5.0,9.8,37,2,3,No,1
212093,Male,COMMERCE,Nope,Postgraduate,Yes,24.0,6.650423012830112,96.06434223890221,48643,4.0,24.8,22,0,1,No,0
211353,Male,BIO,Y,,No,17.0,6.985664653328762,74.13326097422227,87048,5.0,10.1,16,2,6,No,0
203749,M,COMMERCE,nan,Graduate,Yes,24.0,4.768687080206329,78.56306839936401,48474,3.0,17.9,36,1,3,No,0
210394,Female,COMMERCE,Y,Postgraduate,Yes,26.0,6.718958702093293,73.60970865629368,43041,5.0,6.0,41,0,0,Yes,0
216121,FEMALE,ECE,N,Secondary,Yes,19.0,5.912233046321284,81.32816203872953,49689,2.0,15.4,26,3,0,nan,0
208001,NA,ECE,Y,Graduate,Y,24.0,4.742456042265768,50.0740956826561,34459,4.0,18.3,58,2,9,N,0
218655,Other,CIVIL,Nope,Postgraduate,nan,26.0,4.732305772251193,66.28136896024836,44633,6.0,,51,0,3,No,0
210986,NA,BIO,Nope,Secondary,Yes,26.0,4.009507007521964,90.68159775376307,23735,3.0,10.5,13,2,9,Yes,0
211574,FEMALE,,Nope,Primary,nan,17.0,5.298588845938603,86.59657247568569,37314,5.0,6.7,57,2,6,No,0
218471,M,nan,Nope,nan,No,23.0,4.861175289629537,80.24732436292588,34636,5.0,20.9,27,3,1,Yes,0
209079,NA,CS,,None,No,21.0,,65.2554157744944,54817,5.0,11.4,50,1,6,nan,0
200524,Other,nan,N,Graduate,No,20.0,6.851705360671902,75.72275924214033,68656,6.0,18.0,53,1,2,N,1
